filepath,class_name
data\raw\casting_data\train\ok_front\cast_ok_0_8877.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8883.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8885.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8890.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8896.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8898.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8914.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8918.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8919.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8920.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8924.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8930.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8934.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8943.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8944.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8950.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8958.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8960.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8963.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8964.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8967.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_897.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8972.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8982.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8995.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9001.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9013.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9015.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9018.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9019.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9028.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_903.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9035.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9040.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9041.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9042.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9044.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9049.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9050.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9051.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9053.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9054.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9055.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9056.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9064.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_907.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9070.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9081.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9085.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9086.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9088.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9089.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9098.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_91.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9110.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9112.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9118.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9123.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_913.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9133.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9144.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9146.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9149.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9155.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9169.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9172.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9174.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9175.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_918.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9180.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9183.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9190.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9195.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9204.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9205.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9211.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9217.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9219.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9221.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9225.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9226.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9228.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9229.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9243.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_925.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9250.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9253.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9256.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9268.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_927.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9272.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9283.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9298.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9302.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9303.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9304.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9315.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_932.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9320.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9322.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9323.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9324.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9325.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9326.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9328.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9332.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9335.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9338.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9340.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9343.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_935.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9350.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9363.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_937.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9377.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9384.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9386.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9387.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9392.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9403.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9411.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9419.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_942.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9422.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9428.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9431.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9434.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9436.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9438.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9440.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9443.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9446.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9447.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9452.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9457.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9466.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9469.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9470.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9472.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9483.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9484.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9486.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9488.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9490.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9491.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9496.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9499.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9502.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9503.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9504.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_952.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9520.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9521.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9527.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9530.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9531.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9532.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9534.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9536.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9537.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9543.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9558.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9562.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9565.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9568.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9575.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9594.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9597.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9598.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9600.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9610.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9619.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9624.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9625.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9626.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9631.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9632.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9636.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9639.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9654.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9655.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9657.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9662.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9663.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9670.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9671.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9672.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9679.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9680.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9683.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9684.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_969.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9692.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9695.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_97.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_970.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9700.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9705.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9714.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9718.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9724.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9725.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_973.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9734.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9739.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9740.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_975.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9751.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9760.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9761.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9764.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9767.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9771.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9772.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9774.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9783.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9797.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_98.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9805.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9808.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9820.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9821.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9826.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9829.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9835.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9836.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9843.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9854.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9856.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9861.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9862.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9878.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9881.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9886.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9891.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9895.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9907.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9909.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9913.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9915.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9918.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9920.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9921.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9930.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9931.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9934.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9941.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9945.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9946.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9953.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9957.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9962.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9967.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9971.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9973.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9978.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9995.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_9998.jpeg,normal
data\raw\casting_data\test\def_front\cast_def_0_1539.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2140.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1021.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6825.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5630.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2301.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6996.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7421.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2407.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3046.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_941.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1866.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1127.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5055.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4338.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8139.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6284.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8246.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3182.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5711.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7069.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3571.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_801.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_434.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4761.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_157.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1965.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2371.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3003.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_203.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_974.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8605.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3350.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6832.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6201.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_133.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9356.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8915.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4457.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2535.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_2135.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5961.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9816.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8682.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2609.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5728.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7826.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_822.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_186.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9165.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4597.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1906.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9270.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6234.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6929.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_586.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5552.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8557.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1696.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5049.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8259.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3805.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2129.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2072.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1931.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3107.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6215.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6885.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5364.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9119.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_215.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_246.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5557.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_228.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2763.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_2100.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5430.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4518.jpeg,defect
data\raw\casting_data\test\def_front\new__0_6223.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7407.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1210.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3649.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1635.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6890.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8922.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6155.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4619.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_53.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6502.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_459.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_2241.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8543.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5328.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2138.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4121.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_193.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4963.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3598.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1046.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4835.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_148.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7355.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6343.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1324.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1153.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7863.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6867.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4459.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8975.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9794.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2457.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6029.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6626.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6717.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6287.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2389.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5554.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5914.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5820.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9000.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9311.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9195.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5431.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_3108.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_399.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_310.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3648.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8376.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4181.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8560.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3166.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7141.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7241.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2715.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1847.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8762.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5896.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1961.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1307.jpeg,defect
